,600008.SH,600021.SH,600022.SH,600027.SH,600032.SH,600038.SH,600056.SH,600060.SH,600062.SH,600066.SH,600079.SH,600095.SH,600096.SH,600109.SH,600118.SH,600126.SH,600131.SH,600141.SH,600143.SH,600153.SH,600155.SH,600157.SH,600160.SH,600161.SH,600166.SH,600167.SH,600170.SH,600171.SH,600177.SH,600195.SH,600208.SH,600258.SH,600259.SH,600271.SH,600282.SH,600297.SH,600298.SH,600299.SH,600315.SH,600316.SH,600325.SH,600329.SH,600339.SH,600348.SH,600350.SH,600352.SH,600369.SH,600372.SH,600373.SH,600377.SH,600378.SH,600380.SH,600390.SH,600392.SH,600398.SH,600399.SH,600409.SH,600415.SH,600416.SH,600418.SH,600435.SH,600481.SH,600482.SH,600486.SH,600487.SH,600489.SH,600497.SH,600498.SH,600499.SH,600500.SH,600507.SH,600511.SH,600516.SH,600517.SH,600521.SH,600528.SH,600529.SH,600535.SH,600536.SH,600546.SH,600549.SH,600556.SH,600563.SH,600566.SH,600580.SH,600582.SH,600597.SH,600598.SH,600623.SH,600637.SH,600642.SH,600655.SH,600663.SH,600667.SH,600673.SH,600699.SH,600704.SH,600705.SH,600707.SH,600718.SH,600737.SH,600739.SH,600755.SH,600764.SH,600765.SH,600782.SH,600801.SH,600808.SH,600820.SH,600827.SH,600839.SH,600848.SH,600859.SH,600862.SH,600863.SH,600867.SH,600871.SH,600873.SH,600879.SH,600885.SH,600895.SH,600901.SH,600906.SH,600909.SH,600927.SH,600928.SH,600956.SH,600959.SH,600967.SH,600968.SH,600970.SH,600985.SH,600988.SH,600995.SH,600998.SH,601000.SH,601005.SH,601016.SH,601058.SH,601077.SH,601098.SH,601106.SH,601108.SH,601118.SH,601128.SH,601136.SH,601139.SH,601156.SH,601158.SH,601162.SH,601168.SH,601179.SH,601187.SH,601198.SH,601228.SH,601231.SH,601233.SH,601298.SH,601456.SH,601555.SH,601568.SH,601577.SH,601598.SH,601608.SH,601611.SH,601636.SH,601665.SH,601666.SH,601696.SH,601717.SH,601718.SH,601778.SH,601828.SH,601866.SH,601869.SH,601880.SH,601928.SH,601958.SH,601966.SH,601969.SH,601990.SH,601991.SH,601992.SH,601997.SH,603000.SH,603026.SH,603056.SH,603077.SH,603127.SH,603156.SH,603160.SH,603218.SH,603225.SH,603228.SH,603233.SH,603267.SH,603317.SH,603338.SH,603355.SH,603379.SH,603444.SH,603456.SH,603517.SH,603529.SH,603568.SH,603589.SH,603596.SH,603638.SH,603650.SH,603658.SH,603688.SH,603707.SH,603712.SH,603737.SH,603786.SH,603816.SH,603826.SH,603858.SH,603866.SH,603868.SH,603882.SH,603883.SH,603885.SH,603893.SH,603927.SH,603939.SH,605358.SH,688002.SH,688006.SH,688009.SH,688029.SH,688052.SH,688072.SH,688082.SH,688099.SH,688105.SH,688107.SH,688116.SH,688169.SH,688185.SH,688188.SH,688200.SH,688208.SH,688220.SH,688234.SH,688248.SH,688256.SH,688276.SH,688281.SH,688289.SH,688295.SH,688301.SH,688385.SH,688390.SH,688516.SH,688520.SH,688521.SH,688536.SH,688538.SH,688567.SH,688690.SH,688772.SH,688777.SH,688778.SH,688779.SH,688819.SH,689009.SH,000009.SZ,000012.SZ,000021.SZ,000027.SZ,000031.SZ,000039.SZ,000050.SZ,000060.SZ,000066.SZ,000089.SZ,000155.SZ,000156.SZ,000400.SZ,000401.SZ,000402.SZ,000415.SZ,000423.SZ,000513.SZ,000519.SZ,000537.SZ,000547.SZ,000553.SZ,000559.SZ,000563.SZ,000581.SZ,000591.SZ,000598.SZ,000623.SZ,000629.SZ,000630.SZ,000636.SZ,000683.SZ,000703.SZ,000709.SZ,000728.SZ,000729.SZ,000738.SZ,000739.SZ,000750.SZ,000778.SZ,000783.SZ,000785.SZ,000807.SZ,000825.SZ,000830.SZ,000831.SZ,000869.SZ,000878.SZ,000883.SZ,000887.SZ,000893.SZ,000898.SZ,000930.SZ,000932.SZ,000933.SZ,000937.SZ,000958.SZ,000959.SZ,000960.SZ,000967.SZ,000970.SZ,000975.SZ,000987.SZ,000988.SZ,000997.SZ,000998.SZ,001203.SZ,001227.SZ,001872.SZ,001914.SZ,002008.SZ,002010.SZ,002019.SZ,002025.SZ,002028.SZ,002030.SZ,002032.SZ,002056.SZ,002065.SZ,002078.SZ,002080.SZ,002081.SZ,002092.SZ,002110.SZ,002128.SZ,002131.SZ,002138.SZ,002152.SZ,002153.SZ,002155.SZ,002156.SZ,002183.SZ,002185.SZ,002192.SZ,002195.SZ,002203.SZ,002221.SZ,002223.SZ,002240.SZ,002244.SZ,002249.SZ,002250.SZ,002266.SZ,002268.SZ,002273.SZ,002281.SZ,002294.SZ,002299.SZ,002326.SZ,002340.SZ,002353.SZ,002368.SZ,002372.SZ,002373.SZ,002384.SZ,002385.SZ,002399.SZ,002407.SZ,002408.SZ,002409.SZ,002422.SZ,002423.SZ,002429.SZ,002430.SZ,002432.SZ,002439.SZ,002444.SZ,002463.SZ,002465.SZ,002468.SZ,002487.SZ,002497.SZ,002500.SZ,002505.SZ,002506.SZ,002507.SZ,002508.SZ,002511.SZ,002518.SZ,002531.SZ,002532.SZ,002557.SZ,002563.SZ,002568.SZ,002572.SZ,002595.SZ,002600.SZ,002608.SZ,002624.SZ,002625.SZ,002653.SZ,002670.SZ,002673.SZ,002683.SZ,002690.SZ,002705.SZ,002738.SZ,002739.SZ,002745.SZ,002761.SZ,002791.SZ,002797.SZ,002831.SZ,002850.SZ,002867.SZ,002901.SZ,002925.SZ,002926.SZ,002936.SZ,002939.SZ,002945.SZ,002958.SZ,002966.SZ,002985.SZ,003035.SZ,300001.SZ,300003.SZ,300009.SZ,300012.SZ,300017.SZ,300024.SZ,300026.SZ,300037.SZ,300058.SZ,300070.SZ,300073.SZ,300088.SZ,300115.SZ,300118.SZ,300136.SZ,300144.SZ,300146.SZ,300182.SZ,300212.SZ,300244.SZ,300251.SZ,300253.SZ,300257.SZ,300285.SZ,300296.SZ,300308.SZ,300357.SZ,300363.SZ,300373.SZ,300383.SZ,300390.SZ,300395.SZ,300418.SZ,300438.SZ,300442.SZ,300474.SZ,300482.SZ,300487.SZ,300529.SZ,300558.SZ,300568.SZ,300595.SZ,300604.SZ,300618.SZ,300676.SZ,300677.SZ,300682.SZ,300699.SZ,300724.SZ,300741.SZ,300748.SZ,300776.SZ,300832.SZ,300850.SZ,300861.SZ,300866.SZ,300888.SZ,301029.SZ
2019/3/31,"113,581,832.7500","487,185,007.0900","160,708,752.6100","1,101,542,000.0000",0.0000,"74,686,229.7100","513,157,824.7300","50,489,624.3800","332,536,898.8000","314,321,694.7600","303,978,512.7000","-11,841,466.8600","118,803,845.1500","401,590,263.9000","71,508,667.1800","443,519,041.5700","37,747,998.0200","74,960,286.0600","228,827,442.8500","555,304,509.1300","269,190,603.8900","60,879,776.3800","375,246,230.7700","196,513,132.1800","65,131,870.0600","795,548,984.3900","1,611,832,647.0200","98,090,296.9400","754,902,849.2000","88,478,730.7600","802,303,034.6300","98,318,095.5700","17,140,613.2700","677,297,330.3900","975,274,153.0600","974,995,963.2200","245,894,968.5000","344,299,725.0000","233,315,627.1200","-45,451,373.0900","750,984,721.8100","191,583,460.9500","64,980,577.5400","550,225,975.9300","647,150,486.1100","1,282,849,441.7800","428,687,966.5700","-35,597,113.4700","495,301,033.3800","1,059,470,493.0000","99,116,218.3300","588,538,658.7500","1,160,268,099.7800","37,280,326.4100","1,207,564,934.8300","50,413,725.2500","221,929,694.5500","200,134,543.1200","-131,576,016.2900","76,620,700.0300","208,398.6000","10,996,142.4500","179,917,444.8500","329,486,567.1700","443,255,518.3600","151,176,300.7800","359,231,416.6400","165,298,432.0800","149,522,033.1500","656,779,751.8400","479,559,367.8200","324,052,200.0800","739,893,703.0300","3,872,796.8700","140,218,813.7000","369,510,609.8700","110,877,096.5000","452,646,421.9900","-127,232,537.3900","447,037,053.4600","25,577,939.6200","-6,899,561.7600","100,989,785.4300","510,176,114.2100","235,757,524.5600","112,848,701.7200","229,171,179.0000","268,417,332.4900","299,114,504.1700","592,248,168.3200","673,792,140.0500","388,913,805.3500","1,006,892,234.1500","117,102,002.9300","821,773,231.0700","505,645,779.1300","1,110,107,930.9600","1,147,519,862.5800","-334,152,288.9900","-60,557,710.0000","205,928,729.7900","644,033,656.7100","929,414,575.9000","11,103,040.8900","37,576,145.3600","750,948,634.1700","1,097,903,374.0000","168,498,986.0000","423,850,424.9000","480,121,206.1700","162,597,172.0500","75,482,981.5700","407,279,975.9300","122,447,921.7300","227,914,076.0600","273,388,540.5300","188,182,000.0000","346,259,457.6800","95,263,697.8000","217,996,981.3400","162,552,023.3900","379,777,715.3600",0.0000,"514,918,170.8100","440,174,285.8500","700,803,000.0000","860,445,631.8100","86,182,717.5000","138,305,778.3000","55,297,958.6500","228,773,581.1500","956,910,269.6800","62,812,318.5400","173,875,587.9400","311,569,520.3000","446,653,972.1600","150,437,000.0000","131,957,478.8300","184,216,732.1700","3,347,607,000.0000","319,998,856.3100","23,242,878.8000","391,048,191.4000","15,111,231.0800","482,932,000.0000",0.0000,"252,911,163.8700",0.0000,"338,633,813.0000","208,054,476.4600","308,812,161.0000","84,217,696.3700","373,421,637.7400","554,978,904.2700","311,440,892.7400","223,018,808.8500","523,688,753.8700","1,067,792,324.0000","295,384,000.0000","614,279,023.9800",0.0000,"1,395,107,000.0000","601,169,973.4400","15,377,106.5300","225,522,944.4200","209,585,765.6800","636,998,166.0000","371,373,068.5100","289,765,676.2500","407,900,033.4500","16,694,775.6200","-74,067,871.2100","1,393,222,665.8700","596,375,913.6800","246,288,766.0000","104,172,456.0500","325,256,496.4800","99,677,145.5200","284,515,646.0000","33,111,253.8000","211,153,812.1800","773,084,000.0000","387,302,905.8900","1,329,358,000.0000","-29,270,658.2400","141,568,291.7300","-49,053,883.3100","109,597,380.4700","11,895,439.9000","850,473,659.8500","414,214,424.0700","82,996,516.5300","266,674,085.8900","177,247,706.2700","182,857,349.6800","84,696,030.9600","73,487,841.1900","101,050,102.9100","85,893,996.9200","217,053,272.4500","270,911,525.6200","43,033,913.9200","179,994,620.7400",0.0000,"231,522,586.1900","544,849,958.5300","133,312,479.1200","89,081,902.8900","101,817,261.1300","122,433,008.9100","28,746,741.9700","148,878,142.0700","8,200,430.1600","2,391,468.0400","92,585,940.6900","297,723,544.0500","35,207,846.2100","285,209,159.6000","121,147,703.4900","162,968,227.2000","43,576,171.2700","181,917,689.0000","406,108,914.4600","7,074,843.0700","15,126,542.0600","165,975,656.2000",0.0000,"23,247,096.4800","60,638,037.3800","744,090,233.4900","67,449,242.3400",0.0000,0.0000,"-3,988,900.0000","46,105,882.6900",0.0000,0.0000,"25,439,439.0600","136,530,116.0000","-45,247,534.4600","56,207,114.9800","23,235,299.5600","43,248,944.4800",0.0000,0.0000,0.0000,"-22,706,450.0600",0.0000,0.0000,"-540,729.6500",0.0000,"3,964,000.0000",0.0000,"13,671,900.0000","-9,581,361.2100","-108,552,222.0000","253,186.6900",0.0000,0.0000,"1,669,303.4000",0.0000,0.0000,"90,531,900.0000",0.0000,0.0000,"253,507,000.0000","-318,278,200.0000","185,928,494.8400","135,938,404.0000","112,240,782.8700","406,026,101.4100","1,805,222,765.1500","511,627,000.0000","289,479,369.9300","264,620,649.9400","57,870,720.3500","175,611,762.9400","225,384,684.7500","228,269,336.1600","28,325,767.6300","107,895,345.7300","689,231,487.9400","1,680,362,000.0000","389,948,990.4100","440,711,391.9600","72,464,806.2200","572,907,558.2200","113,047,376.2300","366,756,000.0000","225,916,616.9300","241,895,825.4600","699,726,864.3400","123,663,989.3900","262,927,809.8100","643,987,170.4500","762,189,666.7100","319,856,618.4800","158,331,547.4400","322,779,307.5000","513,862,332.3100","439,754,047.1600","421,769,960.0700","69,229,214.4500","68,195,627.2500","110,560,349.5400","268,118,981.0400","407,776,038.0000","755,477,762.1500","58,012,857.5500","65,572,068.8700","332,540,072.9600","361,442,341.8000","14,816,692.6200","455,917,800.0000","232,934,242.3900","468,722,690.7300","315,538,072.2200","1,756,488.1200","415,000,000.0000","55,802,469.4300","1,566,766,825.5800","34,876,570.9400","295,992,324.7600","134,285,868.2400","382,389,835.0900","255,558,844.5800","242,790,183.4500","52,413,493.7000","183,242,467.7400","398,438,376.3500","99,043,003.9800","250,092,963.0300","151,308,851.8100",0.0000,"726,778,520.7600","2,136,110,654.1600","49,270,399.3200","159,165,484.4800","154,317,162.3000","141,058,138.4800","87,363,820.8500","21,391,036.5100","28,899,197.3900","514,639,046.6300","113,534,667.8700","148,944,292.4000","381,218,961.5700","222,448,641.7300","552,691,406.2700","180,965,885.1000","964,140,427.3300","804,769,292.6900","137,635,260.5200","85,349,551.2800","211,788,737.1000","75,048,245.6000","45,444,884.0200","-51,704,185.2600","39,589,136.0000","18,192,853.0800","-17,321,257.8900","485,184,233.6400","303,962,020.6000","351,350,642.6800","246,501,913.6900","21,610,534.9200","564,242,390.0600","-24,121,052.7900","154,884,216.3800","45,740,585.6500","-79,161,639.0500","57,893,645.6000","57,487,761.4300","320,016,064.1600","679,949,825.2200","109,220,649.4100","183,078,712.4400","116,312,751.0400","15,629,135.9100","130,259,317.0400","152,999,779.6100","200,453,256.0800","-54,439,468.2500","494,548,778.6200","57,621,595.0300","202,076,109.0800","44,173,657.4000","361,764,447.0000","489,728,906.2100","193,427,022.7400","184,468,862.2800","-39,516,282.8300","-44,009,247.3000","156,935,118.3800","162,451,125.0000","23,480,735.0200","405,985,807.3300","11,568,997.6300","33,577,427.4300","253,889,152.0000","42,993,543.4100","32,585,782.3600","155,248,579.6400","323,502,174.1800","123,378,242.2400","44,221,519.7100","88,981,519.3900","25,085,812.9300","115,475,924.6200","344,419,667.0500","42,457,817.4600","95,889,621.0500","157,060,562.4900","600,094,907.9500","1,390,856,235.0100","486,348,614.1200","7,511,523.3900","47,172,687.5300","441,952,797.3700","582,487,727.9900","36,421,028.1000","61,059,966.5100","89,494,886.7500","26,846,746.8200","425,616,511.9900","167,630,890.0300","4,610,865.0500","7,019,045.0700","319,403,102.6100","160,345,210.9200","21,856,610.4000","193,936,670.0700","85,915,896.5100","155,200,450.3600","473,026,514.3400","1,074,821,000.0000","295,517,433.5500","92,397,713.7800","759,114,000.0000","737,385,980.0000","40,652,686.5100",0.0000,"26,272,116.9600","578,522,241.7500","63,628,753.3400","47,318,249.0500","110,456,212.5500","60,936,074.7100","176,319,722.9900","64,424,949.5500","226,308,455.9400","85,881,464.3300","64,092,024.5500","173,644,444.2300","42,068,837.5200","301,354,795.4000","246,329,485.1500","390,830,781.9200","473,960,728.9900","136,115,122.4000","80,001,047.8300","119,540,047.6800","91,605,346.1600","51,279,762.5800","30,494,846.0200","125,049,054.9300","342,210,071.7000","99,499,938.8100","65,474,239.8600","16,512,501.3100","33,695,569.2100","188,133,924.0000","12,962,595.1700","28,081,633.4300","448,694,197.3400","45,687,610.4300","4,419,422.8600","20,580,323.8600","77,242,171.1300","55,392,999.7600","129,365,883.9800","50,339,041.8700","73,924,930.5200","46,750,279.8100","482,029.7000","-55,459,959.7900","98,790,503.7100","33,844,168.4900","-34,282,267.9000","158,470,801.5700","92,254,128.8800","299,950,417.0000","26,217,215.5200","74,860,541.8000","138,037,520.2800","9,401,545.1000","93,991,600.0000",0.0000,0.0000,"33,966,500.0000"
2019/6/30,"401,322,718.8100","1,212,938,120.8700","737,677,135.6700","2,160,611,000.0000","438,700,800.0000","235,055,801.2700","851,223,146.7300","111,987,853.0600","646,246,716.6900","693,095,184.5700","562,537,002.9400","-7,499,296.2700","151,282,741.6800","621,147,349.6800","206,897,088.2900","727,499,740.4200","104,648,453.2800","203,418,166.0100","517,709,446.8300","1,824,744,020.1300","293,432,479.0100","151,059,698.8500","722,141,099.0100","432,486,318.7000","219,929,523.6500","831,015,900.4300","2,287,500,264.6200","144,202,770.1300","2,032,233,107.0400","175,611,081.4100","1,706,163,502.4700","396,183,048.1300","62,287,055.1600","1,100,352,710.8300","2,156,133,711.3700","1,889,597,110.3300","481,646,343.7800","676,109,557.0000","443,936,005.8500","-44,848,662.0300","1,655,348,079.7500","353,856,833.4400","82,935,064.4700","1,098,423,688.7400","1,659,444,057.0400","2,533,590,509.2800","478,996,262.9200","182,668,387.2700","903,126,877.2600","2,334,480,929.0000","266,190,138.4900","1,081,504,238.7200","2,012,818,182.8000","185,386,531.8700","2,112,347,452.4200","125,505,606.3900","454,994,428.5400","669,083,018.2000","-592,100,125.8700","159,112,992.8000","30,962,131.5700","72,629,253.9600","548,220,020.8200","629,222,168.4600","708,671,357.3100","266,205,641.3100","692,404,696.2300","442,431,157.0300","264,735,527.7500","1,396,704,335.7300","1,071,442,279.1400","870,206,234.3600","1,470,488,367.7700","22,662,911.0500","351,409,809.1600","869,387,281.9800","217,940,336.9600","904,247,361.4600","-236,763,807.7600","1,045,509,226.6800","164,299,666.6800","-45,432,100.0700","215,454,208.0000","963,646,421.7600","629,801,504.7100","731,833,766.6000","510,584,376.0000","697,797,999.8700","520,261,428.6900","1,164,605,336.3200","1,506,646,296.2700","1,382,759,412.6300","2,630,825,254.3700","337,297,158.1900","1,065,116,298.6200","918,590,261.3300","2,187,920,414.2900","2,404,518,252.5700","-238,814,981.4800","-96,701,329.0000","306,219,475.0100","812,394,324.9400","1,509,779,419.7700","14,531,408.7400","121,585,204.8200","1,847,582,495.2800","3,492,973,149.0000","1,417,679,701.0000","891,619,356.3300","891,081,618.2200","252,098,769.2100","824,754,110.8800","702,201,877.7900","271,909,699.1000","861,237,864.8000","530,655,630.8900","509,428,000.0000","671,322,948.0100","254,246,661.8400","482,604,061.9300","274,083,093.6300","785,854,574.9800","387,018,545.8000","579,587,796.8700","913,095,620.2700","1,332,766,000.0000","1,269,297,214.0200","313,485,477.4900","336,190,614.5000","708,932,813.1500","754,336,411.3400","1,983,665,294.9500","123,829,013.8200","301,918,802.7500","762,042,611.3100","893,020,800.3600","615,728,000.0000","349,350,731.1600","505,889,980.4500","5,840,576,000.0000","721,614,097.6500","47,664,200.0600","736,344,204.3700","75,064,320.7900","916,903,000.0000","224,725,696.8300","621,278,625.5300",0.0000,"842,952,854.5700","217,940,748.9300","752,431,235.0000","192,701,072.4400","768,417,152.1700","864,227,600.5300","617,253,455.5800","389,414,710.5600","1,394,696,021.9700","2,177,986,262.0000","356,320,000.0000","753,782,220.7600","806,710,871.6500","2,704,772,000.0000","1,583,042,332.1200","108,178,046.1300","499,977,380.9900","518,187,212.7800","1,209,248,000.0000","686,396,426.2800","540,429,980.8000","786,988,425.2400","21,196,149.6900","241,249,792.0300","2,861,354,229.8300","903,472,007.5200","425,088,107.0000","353,758,644.6000","913,056,604.5800","321,694,782.7500","724,611,476.0000","56,578,780.0000","385,296,939.8300","1,773,270,000.0000","3,964,972,722.3800","2,735,124,000.0000","59,762,150.9000","238,903,737.2600","105,497,006.4100","290,138,776.1700","39,891,336.9400","1,268,381,680.4900","1,016,840,592.7600","214,690,522.7000","587,912,497.3000","405,220,222.6300","379,198,323.1700","177,207,877.0900","102,591,805.6800","260,270,344.2500","235,840,010.3700","429,829,782.3900","599,643,081.7100","101,807,636.1500","392,580,960.6200","199,175,788.0000","488,380,933.6000","894,827,518.7900","216,671,800.8000","181,676,045.2200","231,341,483.0900","326,198,955.6500","76,213,256.5700","289,203,960.3800","67,640,496.9500","126,344,922.1000","239,612,137.1300","583,006,549.8800","82,273,023.7800","805,886,330.6600","303,667,409.6500","335,926,287.4800","173,436,439.1300","319,822,323.0000","581,930,429.7300","66,009,452.5000","130,230,407.6100","341,220,081.5000","92,725,602.1600","64,702,205.4700","179,036,119.1100","2,437,413,941.0100","156,705,429.0500",0.0000,0.0000,0.0000,"105,936,943.5800",0.0000,0.0000,"51,922,313.6000","385,521,687.0000","-69,693,256.9700","118,296,604.8000","37,983,850.9300","138,085,653.6300",0.0000,0.0000,0.0000,"-30,800,381.8300",0.0000,0.0000,"8,330,095.8300",0.0000,"24,994,185.4600",0.0000,"36,043,140.2200","23,802,609.9300","-430,563,789.2000","4,741,938.1400","14,577,741.6500","-462,705,600.0000","54,012,767.4800","12,606,700.0000",0.0000,0.0000,0.0000,0.0000,"474,577,501.9800","-358,046,175.7800","380,823,221.4400","386,739,067.0000","183,040,124.4500","1,157,460,834.2500","2,987,965,898.4800","1,102,220,000.0000","643,588,028.7300","479,358,265.5000","155,120,216.0600","313,223,079.3000","332,243,495.3300","404,652,587.1900","196,960,474.0300","2,541,870,559.6000","1,393,870,514.2200","2,617,556,000.0000","192,168,319.4300","834,525,834.7600","161,336,556.0300","1,551,102,016.2400","240,357,480.2000","588,638,000.0000","331,826,327.6500","347,874,815.6100","1,275,102,693.2300","374,669,053.5500","605,638,668.7300","870,160,172.7700","1,215,945,455.0800","498,984,799.5600","301,512,910.1600","615,901,039.2300","1,592,848,874.8400","1,393,043,138.0600","432,745,658.3300","568,785,202.8400","181,480,259.5100","280,837,123.0000","413,946,000.3300","954,406,426.9500","1,066,183,721.8900","133,295,205.0800","181,158,394.3300","1,145,007,290.8800","763,139,874.1100","52,131,871.0300","602,178,315.0000","572,310,140.2300","1,144,114,468.5100","460,253,491.8800","19,052,526.4600","1,424,000,000.0000","178,522,656.3900","3,306,139,228.1700","221,219,225.1000","621,439,384.4700","206,947,820.7700","1,313,162,392.6500","585,018,552.6800","641,778,896.8700","117,182,691.7900","481,753,174.0000","1,431,502,139.1400","332,305,743.1400","446,488,560.5900","133,504,681.2500",0.0000,"1,398,926,419.6700","6,057,737,185.1600","80,877,716.7000","373,234,107.0300","630,417,624.3700","472,293,704.0600","203,748,784.1700","196,122,253.5800","58,684,698.3300","836,852,834.8100","321,835,108.1000","378,403,446.7900","896,234,333.5300","667,884,171.9700","1,083,260,672.0400","357,277,799.8500","2,177,469,760.8500","1,432,091,073.5600","234,038,721.4400","198,435,050.5700","419,595,764.4200","238,304,720.2800","83,054,019.2500","-72,153,726.6500","65,979,460.0000","100,693,311.8400","-26,385,171.4900","700,611,051.1300","653,380,663.8300","634,732,458.9100","537,190,582.9100","62,300,924.2800","908,346,356.5100","261,238,639.9800","259,576,033.3100","72,777,849.4600","-83,142,851.5400","160,388,286.2500","132,711,239.7700","630,216,138.6000","1,679,838,518.3800","139,029,474.4000","430,906,034.3400","511,131,685.2000","13,414,959.1100","444,476,057.3800","395,917,087.1200","403,445,684.0400","17,956,156.7400","533,181,897.5200","105,949,881.8800","374,014,336.1400","107,254,725.9700","772,693,124.0000","877,068,863.5200","416,711,846.6000","419,842,399.1100","-56,339,404.3000","7,990,699.9200","451,630,342.2700","478,398,629.0000","229,063,925.5100","837,307,598.8300","60,673,922.9500","130,585,235.0200","425,985,823.0000","44,347,064.9800","20,752,947.7000","314,822,842.2000","677,416,589.8900","274,874,634.4300","123,662,722.3600","333,177,940.2000","68,400,270.2700","221,997,175.3100","712,453,935.7900","136,631,739.9200","389,154,290.7800","375,343,915.5200","1,114,065,628.9400","1,883,470,457.7800","1,012,363,381.5800","48,783,457.4300","230,431,881.1800","279,894,823.4600","465,540,700.1000","163,424,826.4300","206,733,997.7700","241,129,782.5700","104,047,783.9800","522,784,898.7100","397,169,041.9300","-7,997,343.9100","118,752,341.0000","250,640,258.2900","306,862,657.5400","78,709,272.1800","475,110,578.9900","214,335,299.5400","418,451,752.1200","855,773,668.3600","2,510,034,000.0000","503,829,763.1600","182,336,115.7000","1,422,967,000.0000","1,510,174,651.0000","59,845,126.5700",0.0000,"68,408,652.8000","1,159,082,273.5200","144,424,763.7500","164,271,341.1100","806,046,992.3400","208,989,531.5600","356,971,317.9200","137,590,561.7800","469,372,132.7800","22,585,002.4300","151,096,853.1600","449,036,576.5900","129,825,932.0100","491,714,906.2100","373,850,845.3400","810,700,931.8100","829,810,703.1500","214,115,474.1700","183,967,300.4300","370,097,939.3500","105,272,398.2700","146,286,047.8200","53,747,686.6000","264,903,783.5800","546,070,327.4300","207,314,057.3600","128,688,434.0500","65,311,338.8700","83,787,359.8200","377,747,304.5500","28,882,012.0800","95,160,062.7900","681,597,709.2200","139,309,286.6600","19,493,027.9700","76,806,503.1700","217,229,799.6400","140,665,968.0300","305,066,823.3300","84,398,883.4200","171,192,381.9500","108,957,557.8000","1,076,050.4900","-76,707,533.6000","197,907,479.1900","70,847,823.2800","549,015,022.9700","310,127,044.7900","227,664,637.5600","579,913,527.0000","58,836,570.5400","148,006,988.2200","338,436,040.3800","30,986,759.7000","221,569,673.7000","255,636,500.0500","230,366,932.0700","63,034,500.0000"
